,Code,Date,Open,High,Low,Close,Volume,Trading Value,Change,Next Change,MA5,MA20,MA60,MA120,MFI,ADI,OBV,CMF,FI,"EOM, EMV",VPT,NVI,VMAP,ATR,BHB,BLB,KCH,KCL,KCM,DCH,DCL,DCM,UI,SMA,EMA,WMA,MACD,ADX,"""-VI""","""+VI""",TRIX,MI,CCI,DPO,KST,Ichimoku,Parabolic SAR,STC,RSI,SRSI,TSI,UO,SR,WR,AO,KAMA,ROC,PPO,PVO
198,50120,2017-10-26,8020,8120,7920,8010,188343,1508627430,0.00125,0.006242197,8012,8236.5,8637.666667,9347.833333,33.55605221,-10841793.25,33724226,-0.32885979,-2748230.717,3716623.395,-349.8477133,523.4778655,8241.038592,315.4871643,8769.989456,7703.010544,8598.833333,7936.833333,8267.833333,8910,7800,8320,6.698470431,8177.5,8136.813933,8015.111111,-193.6657365,11.22248188,1.165,0.855,-0.302801475,24.83870526,-71.0664686,173.5,-73.3529065,8457.5,8744.697115,1.202382445,40.03735964,0.114570807,-17.38895011,32.80607834,16.49484536,-83.50515464,-550.7058824,8174.879052,-4.642857143,-2.324784936,-17.29160937
199,50120,2017-10-27,8030,8100,7990,8060,151767,1223242020,0.006242197,0.013647643,8020,8226.5,8623.333333,9307.083333,40.10110925,-10800402.25,33875993,-0.263553153,-1271576.329,1811988.113,1182.788301,526.7455176,8213.153516,300.8095097,8765.323719,7687.676281,8565.833333,7934.833333,8250.333333,8910,7800,8265,6.94008623,8148.333333,8124.996405,8018.222222,-185.4477336,10.56181888,1.140625,0.885416667,-0.307423837,24.70947278,-56.49558188,513.5,-76.93526453,8400,8726.803173,0.601191223,41.78480669,0.242554507,-17.3063658,35.58648546,21.64948454,-78.35051546,-500.4705882,8151.000573,-4.161712247,-2.231502077,-17.29834716
200,50120,2017-10-30,8000,8320,8000,8170,156726,1280451420,0.013647643,0.006119951,8054,8236,8611.333333,9268.916667,47.28079761,-10790606.87,34032719,-0.239931468,1372914.575,23480469.1,3086.299997,526.7455176,8195.655875,302.180259,8763.689303,7708.310697,8560,7952,8256,8910,7800,8150,7.056681283,8100.833333,8131.920035,8048.888889,-168.1208341,10.86382017,1.06940874,0.910025707,-0.306359035,24.61727456,-26.64366494,344,-77.07604334,8367.5,8709.267109,4.317246307,45.54466173,0.51792775,-16.2818128,39.32932019,32.98969072,-67.01030928,-448.0588235,8151.732218,-6.52173913,-2.025542244,-16.9335354
201,50120,2017-10-31,8150,8390,8150,8220,146107,1200999540,0.006119951,0.00486618,8092,8252,8602.666667,9228.25,49.77688909,-10851484.79,34178826,-0.189500216,2220405.35,18068949.47,3033.108133,529.9691744,8194.706899,297.738812,8756.880184,7747.119816,8577,7964,8270.5,8910,7800,8120,7.189078248,8070.833333,8145.470799,8087.777778,-148.6411169,11.40523702,1.048346056,0.941475827,-0.299774397,24.55062171,-5.195722357,58,-72.41672092,8385,8692.081767,32.83037224,47.21352003,0.640155579,-14.96991017,37.10110262,38.1443299,-61.8556701,-373.4117647,8155.377213,-4.195804196,-1.79212818,-16.97422926
202,50120,2017-11-01,8230,8330,8210,8260,117054,966866040,0.00486618,0.010895884,8144,8250,8594,9193.75,45.72889869,-10870993.79,34295880,-0.228942183,2572084.586,0,1463.773526,532.5480998,8146.414653,285.0431825,8754.42046,7745.57954,8558.666667,7992.666667,8275.666667,8910,7850,8120,7.25785185,8066.666667,8163.090676,8129.111111,-128.4944313,11.90798125,1.137254902,0.963585434,-0.288244759,24.0693445,-2.776064158,-160,-66.88877859,8385,8675.240132,66.41518612,48.57139084,0.970039033,-13.4912534,39.06942534,43.61702128,-56.38297872,-288.6176471,8182.832285,-0.601684717,-1.549696826,-18.24346199
203,50120,2017-11-02,8310,8390,8070,8350,265069,2213326150,0.010895884,-0.020359281,8212,8234,8586.833333,9159.583333,55.91246498,-10672192.04,34560949,-0.179989407,5612673.931,-4828931.335,3457.766856,532.5480998,8130.330392,287.5400981,8703.18653,7764.81347,8528,7986,8257,8820,7850,8120,7.241341921,8088.333333,8191.845957,8182,-104.0661797,11.60946751,1.112676056,0.892957746,-0.27122832,23.77654519,4.451292587,-264,-63.75437852,8255,8658.735329,83.20759306,51.58889545,1,-11.39864451,46.96998251,60.24096386,-39.75903614,-219.4117647,8231.798654,3.213844252,-1.254427217,-12.19947769
204,50120,2017-11-03,8350,8450,8150,8180,194000,1586920000,-0.020359281,0.002444988,8236,8219.5,8576,9124.833333,54.11384983,-10827392.04,34366949,-0.18015185,99434.79785,10824742.27,-1061.539582,521.7058032,8125.699973,288.4300911,8676.379634,7762.620366,8509.833333,7971.833333,8240.833333,8820,7850,8185,7.141718299,8105.833333,8190.023502,8193.555556,-97.30255043,11.59642976,1.066091954,0.954022989,-0.254617326,23.58823552,7.171811662,-249.5,-62.11159344,8270,8642.560623,91.60379653,46.08812753,0.580601417,-10.91102131,42.04331991,55,-45,-146.5,8229.174258,2.634880803,-1.174112733,-10.56424636
205,50120,2017-11-06,8190,8300,8150,8200,139925,1147385000,0.002444988,0.01097561,8242,8198.5,8567.666667,9092.333333,56.89217321,-10874033.71,34506874,-0.213172389,485015.541,-8040021.44,-3607.585684,522.9813675,8122.191283,278.5422274,8616.79535,7780.20465,8486.5,7960.5,8223.5,8820,7850,8185,6.876331135,8125,8191.558348,8205.111111,-89.29910808,11.58432328,1.04587156,1.018348624,-0.238029015,23.32497941,-2.820486362,-178.5,-59.98399508,8270,8626.70941,95.80189826,46.80673136,0.635390391,-10.3119606,42.82112471,58.33333333,-41.66666667,-109.8235294,8227.121892,2.885821832,-1.078379969,-11.56434746
206,50120,2017-11-07,8160,8330,8120,8290,310984,2578057360,0.01097561,0.018094089,8256,8193,8560.833333,9063.083333,66.36585041,-10681519.8,34817858,-0.124082181,4414093.321,0,3755.353939,522.9813675,8142.425704,273.646354,8603.370564,7782.629436,8475,7952,8213.5,8820,7850,8185,6.463491102,8147.5,8206.703217,8230.888889,-74.83146399,11.57308154,0.959752322,1.052631579,-0.219608298,23.20842871,14.65930018,-193,-55.49728474,8270,8611.175222,97.90094913,50.03429161,0.881471341,-8.927495136,46.37073725,73.33333333,-26.66666667,-95.73529412,8232.846261,3.366583541,-0.903594163,-4.808931413
207,50120,2017-11-08,8300,8520,8200,8440,404513,3414089720,0.018094089,-0.010663507,8292,8194.5,8558.166667,9032.583333,76.67749144,-10479263.3,35222371,-0.052359544,12451644.28,10679508.45,10732.53335,522.9813675,8187.456179,276.9573287,8608.23784,7780.76216,8477.5,7942.5,8210,8820,7850,8220,6.019354092,8184.166667,8242.59503,8280.222222,-50.67782301,12.42830027,0.893292683,1.091463415,-0.196811171,23.09752695,79.93966817,-164.5,-47.19921778,8305,8595.951718,98.95047457,54.94143216,1,-6.298047265,50.54606171,88.05970149,-11.94029851,-63.32352941,8266.689008,5.5,-0.611071454,3.563120596
208,50120,2017-11-09,8460,8460,8260,8350,291601,2434868350,-0.010663507,-0.005988024,8292,8175,8554.333333,8999.25,68.57885918,-10508423.4,34930770,-0.105843854,6923682.236,0,4209.804994,517.404552,8218.06408,271.4603767,8514.087009,7835.912991,8449.666667,7942.666667,8196.166667,8790,7850,8255,5.609490795,8210.833333,8259.118871,8302,-38.35599236,13.22243194,0.908227848,1.129746835,-0.173735559,22.93265511,79.32781416,-175,-39.72967,8320,8581.032683,99.47523728,51.66295882,0.788519839,-4.916149338,51.93254446,71.66666667,-28.33333333,-26,8274.316298,3.98505604,-0.462261025,5.558634784
209,50120,2017-11-10,8360,8420,8210,8300,199503,1655874900,-0.005988024,0,8316,8161,8549.666667,8973.833333,61.67443533,-10536923.83,34731267,-0.102631896,4509563.345,-4736770.876,-4304.118079,514.3063211,8233.572557,267.0703498,8451.716357,7870.283643,8428.333333,7934.333333,8181.333333,8680,7850,8260,5.151933759,8235.833333,8265.408276,8307.333333,-32.25363509,13.60609371,0.96013289,1.089700997,-0.152278992,22.83109054,70.57963065,-151,-33.48973144,8315,8566.41203,99.73761864,49.88210357,0.66802771,-4.226970091,52.68948723,63.33333333,-36.66666667,-13.88235294,8275.705357,3.75,-0.388707511,3.872760928
210,50120,2017-11-13,8290,8400,8210,8300,211004,1751333200,0,-0.006024096,8336,8160.5,8552.166667,8949.666667,59.26874279,-10548029.3,34942271,-0.073028346,3865340.01,-900456.8634,-1194.628743,514.3063211,8244.877854,261.5653248,8450.222281,7870.777719,8412.833333,7936.833333,8174.833333,8520,7850,8295,4.69310303,8260,8270.73008,8309.777778,-27.10502316,13.96235106,0.917218543,1.079470199,-0.132528839,22.78615795,74.05273015,-100.5,-26.28524388,8315,8552.083789,99.86880932,49.88210357,0.66802771,-3.653761439,48.22984853,63.33333333,-36.66666667,9.176470588,8276.398324,3.620474407,-0.326651745,2.896675345
211,50120,2017-11-14,8420,8420,8170,8250,189231,1561155750,-0.006024096,-0.015757576,8328,8168.5,8558.166667,8924.666667,58.5063913,-10616152.46,34753040,-0.028453777,1961498.58,-1321136.6,-1139.945783,511.2080903,8260.581774,260.7392302,8458.829124,7878.170876,8410.833333,7945.833333,8178.333333,8520,7850,8295,4.155322148,8275.833333,8267.540837,8300.444444,-26.75092523,13.98940578,0.882165605,1.079617834,-0.115681434,22.83322679,57.03599813,1.5,-20.5588091,8315,8538.042113,99.93440466,47.96458575,0.531883222,-3.655054743,50.15006002,55,-45,43.91176471,8276.191088,2.357320099,-0.322522115,1.316240553
212,50120,2017-11-15,8250,8250,8080,8120,287488,2334402560,-0.015757576,0.012315271,8264,8176,8563.5,8900.666667,50.62198315,-10768351.99,34465552,-0.034653772,-3657778.36,-7687277.382,-5670.059723,511.2080903,8265.198054,254.2578566,8452.8682,7899.1318,8412.333333,7955.333333,8183.833333,8520,7850,8295,3.648350285,8271.666667,8244.842246,8265.333333,-36.5390146,13.36162637,0.958199357,1.051446945,-0.104329344,22.90245031,-19.99901483,44,-16.80112625,8317.5,8524.281271,99.08327695,43.30361058,0.115440232,-4.936740707,49.28406173,24.52830189,-75.47169811,17.55882353,8271.945249,-0.611995104,-0.441218843,3.539899011
213,50120,2017-11-16,8120,8230,8080,8220,257507,2116707540,0.012315271,0.00486618,8238,8188.5,8563.833333,8882.5,52.2866458,-10545179.26,34723059,0.041026382,543432.8342,-582508.4367,-1358.845466,517.5037564,8268.308558,246.8108668,8449.135761,7927.864239,8414.5,7969.5,8192,8520,7850,8300,3.077656792,8271.666667,8241.020362,8255.333333,-35.81413858,12.77868834,0.958730159,1.028571429,-0.094609576,22.85088651,-9.847998287,71.5,-11.90332214,8317.5,8510.795646,98.85108347,47.52764977,0.362957892,-4.899638767,49.71530543,42.30769231,-57.69230769,-14.17647059,8270.671208,0,-0.432703331,4.150287897
214,50120,2017-11-17,8220,8300,8200,8260,150487,1243022620,0.00486618,0,8230,8200.5,8559.166667,8863.833333,52.21850468,-10515081.86,34873546,0.045757793,1325725.286,6312837.654,3903.56531,520.0220229,8272.795488,236.3243763,8450.897684,7950.102316,8415.5,7992.5,8204,8520,7920,8300,2.599765548,8271.666667,8243.940307,8252.444444,-31.64719425,12.69283462,1.006825939,1.068259386,-0.085278464,22.74145273,34.42661084,149.5,-6.084674656,8310,8497.579733,99.12633153,49.15930607,0.503160789,-4.422457952,46.90660909,42.22222222,-57.77777778,-32.02941176,8270.486899,0,-0.382416285,0.860666732
215,50120,2017-11-20,8390,8390,8210,8260,113875,940607500,0,-0.00968523,8222,8213.5,8549.666667,8850.833333,51.7350528,-10565692.97,34987421,0.064462364,1136335.96,7903402.854,732.296837,520.0220229,8274.20762,232.3012066,8447.36107,7979.63893,8416.833333,8011.833333,8214.333333,8520,7920,8300,2.13429367,8264.166667,8246.411029,8248.222222,-28.02184249,13.15120308,1,1.020905923,-0.07644076,22.64367066,53.36284274,-33.5,-2.238676577,8282.5,8484.628138,99.56316576,49.15930607,0.503160789,-4.025315071,45.66484643,42.22222222,-57.77777778,-42,8270.345473,-1.077844311,-0.338655748,-3.249143418
216,50120,2017-11-21,8220,8340,8180,8180,224910,1839763800,-0.00968523,-0.006112469,8208,8221,8533.833333,8835.666667,46.41791347,-10790602.97,34762511,0.016481146,-1596397.749,-2845582.678,-2178.305085,520.0220229,8271.642778,227.1368347,8439.988584,8002.011416,8425,8022,8223.5,8520,7920,8300,2.059002744,8264.166667,8236.193947,8228.666667,-31.24389633,13.32435682,0.996563574,0.989690722,-0.070045829,22.54569762,8.182511615,-21,-0.720959485,8227.5,8471.935575,99.78158288,45.85213195,0.218986118,-4.556513796,41.14988454,24.44444444,-75.55555556,-53.85294118,8268.017828,0,-0.377915104,-2.284593514
217,50120,2017-11-22,8190,8350,8130,8130,196045,1593845850,-0.006112469,0.011070111,8210,8227.5,8515.166667,8819.666667,39.09028129,-10986647.97,34566466,-0.039009438,-2768662.356,-2244382.667,-3376.624156,516.8434041,8267.557008,226.6270608,8426.685843,8028.314157,8440.166667,8028.166667,8234.166667,8520,7920,8270,2.281035429,8258.333333,8219.856417,8204.888889,-37.40084567,13.06766762,1.014234875,1.021352313,-0.066606863,22.54846294,-30.98827471,62.5,-1.556464945,8217.5,8459.496864,99.89079144,43.8658427,0.048310769,-5.549925191,33.89003385,11.36363636,-88.63636364,-27.38235294,8247.993505,-0.853658537,-0.452945142,-2.607141134
218,50120,2017-11-23,8160,8270,8120,8220,88031,723614820,0.011070111,0.013381995,8210,8238,8500,8805.25,41.63510688,-10957304.3,34654497,-0.028202133,-1241312.019,-7667753.405,-223.8061558,522.5649178,8266.190785,221.1536993,8410.580416,8065.419584,8447,8040,8243.5,8520,7990,8250,2.32214894,8252.5,8219.878507,8204,-34.61895874,12.7448627,1.067669173,0.988721805,-0.063050651,22.55222822,-48.56912535,202,-1.528111438,8217.5,8447.306926,99.94539572,48.21443661,0.421971242,-5.25423445,38.24176315,31.81818182,-68.18181818,-6.294117647,8246.904971,-0.844390832,-0.41939511,-7.188250901
219,50120,2017-11-24,8220,8400,8170,8330,219701,1830109330,0.013381995,0.018007203,8224,8251.5,8487,8792,47.73664424,-10871334.35,34874198,-0.017035584,2388462.555,9421896.122,3914.550628,522.5649178,8270.756168,221.7855779,8407.7402,8095.2598,8465.5,8046.5,8256,8520,8000,8250,2.298521537,8243.333333,8236.820275,8226.888889,-23.26997087,13.30131966,0.96350365,1.00729927,-0.056851381,22.60058525,63.76811594,98.5,0.56380322,8217.5,8435.360788,99.97269786,53.00621707,0.833713288,-3.624058552,44.28249457,56.81818182,-43.18181818,8.058823529,8247.613,-1.303317536,-0.281715698,-5.400146651
220,50120,2017-11-27,8330,8610,8310,8480,386523,3277715040,0.018007203,-0.007075472,8268,8267,8477.833333,8780.333333,49.15997427,-10819797.95,35260721,-0.006644063,10329889.33,13582632.86,9900.235792,522.5649178,8296.596086,227.3723224,8447.454981,8086.545019,8479.666667,8062.666667,8271.166667,8610,8070,8345,2.290484743,8254.166667,8274.23254,8279.111111,-2.147316894,14.87196863,0.901060071,1.067137809,-0.045492113,22.71350717,250.3201024,33,3.063372881,8305,8435.360788,99.98634893,58.62804454,1,-0.433859184,42.68900573,75.47169811,-24.52830189,40.35294118,8256.90848,1.556886228,-0.025945123,2.3824931
221,50120,2017-11-28,8500,8580,8350,8420,311020,2618788400,-0.007075472,0.022565321,8316,8277,8466.666667,8768.416667,37.20395849,-10941501.43,34949701,-0.019747112,6188305.142,369751.1414,4759.584872,518.8675246,8300.202492,227.5600136,8467.798323,8086.201677,8489,8073,8281,8610,8070,8345,2.298277429,8264.166667,8296.658303,8314.222222,9.639917044,16.33042838,0.97810219,1.054744526,-0.032482126,22.89045609,184.0958606,23,5.064108892,8305,8435.360788,99.99317447,55.75485377,0.812509175,1.399427451,39.74576857,64.1509434,-35.8490566,81.79411765,8262.851582,1.445783133,0.116325518,5.259825247
222,50120,2017-11-29,8420,8610,8380,8610,433506,3732486660,0.022565321,0.031358885,8412,8294.5,8456.333333,8756.916667,49.39360134,-10507995.43,35383207,0.074462379,17070852.98,1591673.472,7581.588693,518.8675246,8326.082878,227.7342984,8533.872095,8055.127905,8507.833333,8080.833333,8294.333333,8610,8070,8345,2.280538848,8290,8344.864718,8380.666667,33.92176794,17.82266247,0.945848375,1.0433213,-0.01437307,23.13122398,211.8794326,-44.5,9.49524509,8315,8435.360788,99.99658723,62.0905403,1,5.116764572,47.3675628,100,0,135.2941176,8319.415978,3.734939759,0.408157873,11.09530622
223,50120,2017-11-30,8610,9390,8540,8880,1753353,15569774640,0.031358885,0.007882883,8544,8321,8449.333333,8747.166667,70.99172423,-10858666.03,37136560,-0.029305032,82261489.7,22784915.53,64765.39702,518.8675246,8548.734449,272.1818485,8670.908559,7971.091441,8567.666667,8087.666667,8327.666667,9390,8080,8755,2.237033968,8342.5,8427.193223,8492.444444,74.09789878,21.24968942,0.715542522,1.096774194,0.012779585,23.79311526,348.7972509,-201,15.67747207,8705,8435.360788,99.99829362,68.90476868,1,10.98357085,47.31722048,61.06870229,-38.93129771,279.1470588,8431.250435,7.636363636,0.88707115,40.66173618
224,50120,2017-12-01,8860,9120,8620,8950,434217,3886242150,0.007882883,-0.043575419,8668,8359.5,8442.666667,8739.083333,67.47510221,-10719716.59,37570777,0.016306003,74852018.31,-10939230.85,58406.07688,522.9576965,8588.937176,288.4545736,8797.288762,7921.711238,8609.5,8109.5,8359.5,9390,8080,8755,2.192666073,8411.666667,8507.625035,8604.444444,110.3145495,24.43192874,0.806451613,1.110215054,0.046440793,24.4627572,236.6894323,-139.5,22.37434899,8722.5,8435.360788,99.99914681,70.39075687,1,16.15179161,52.80225498,66.41221374,-33.58778626,385.1176471,8537.617375,10.22167488,1.313689063,35.64664343
225,50120,2017-12-04,8930,8930,8550,8560,275354,2357030240,-0.043575419,0.010514019,8684,8377.5,8423,8727.666667,66.19636698,-10980578.27,37295423,-0.015810489,48817721.41,-17940541.99,-8575.784165,500.1695957,8605.214403,296.422104,8817.176017,7937.823983,8644.166667,8121.166667,8382.666667,9390,8080,8755,2.408753699,8440,8515.682722,8623.111111,106.3211612,26.85110632,0.863049096,1.093023256,0.073685496,24.92525405,118.6012498,-117.5,24.20996199,8725,8435.360788,99.9995734,54.70515838,0.420920966,14.98445698,46.53483133,36.64122137,-63.35877863,427.2941176,8538.410536,4.136253041,1.264319062,28.80878474
226,50120,2017-12-05,8520,8720,8480,8650,348410,3013746500,0.010514019,-0.003468208,8730,8395.5,8407.5,8716.666667,65.20699456,-10835407.44,37643833,-0.022709755,46323318.35,-9643810.453,-8335.476669,500.1695957,8631.184044,292.3919538,8848.643465,7942.356535,8664.166667,8138.166667,8401.166667,9390,8080,8755,2.361744015,8472.5,8536.346918,8651.333333,109.1602883,28.57220663,0.875634518,1.096446701,0.097413893,25.21596883,81.08362337,-135.5,27.60413162,8742.5,8435.360788,99.9997867,57.08193402,0.498251992,14.94930122,47.4873045,43.51145038,-56.48854962,438.8529412,8545.783229,4.721549637,1.295334886,24.30960529
227,50120,2017-12-06,8660,8740,8580,8620,285248,2458837760,-0.003468208,-0.011600928,8732,8404.5,8397.666667,8704.75,65.48942032,-10978031.44,37358585,-0.074923702,38483210.02,3365492.484,2673.88983,498.4349035,8654.44879,282.9353856,8867.856234,7941.143766,8669.166667,8159.166667,8414.166667,9390,8080,8755,2.462435235,8502.5,8549.216623,8662,107.7475213,30.21974888,0.865822785,1.121518987,0.116842721,25.42504454,81.01045296,-224.5,32.91772364,8755,8435.360788,99.99989335,56.02658282,0.458464825,14.5616559,45.24728272,39.37007874,-60.62992126,453.4705882,8551.113833,4.358353511,1.276407223,19.32915571
228,50120,2017-12-07,8630,8650,8470,8520,219017,1866024840,-0.011600928,0.001173709,8660,8413,8386.333333,8693.333333,61.82007249,-11075372.33,37139568,-0.08610448,29856794.3,-8218540.113,-3530.099886,492.652596,8661.398134,275.5828581,8878.278411,7947.721589,8677.666667,8169.666667,8423.666667,9390,8080,8780,2.717992059,8530.833333,8544.721758,8643.777778,97.43555262,30.91516363,0.908188586,1.062034739,0.129953532,25.46174976,41.82962081,-283,37.38590231,8790,8435.360788,99.99994668,52.53960972,0.327004527,13.08144947,44.87847328,31.49606299,-68.50393701,356.2941176,8550.011269,4.156479218,1.153453905,13.78984845
229,50120,2017-12-08,8510,8640,8480,8530,240028,2047438840,0.001173709,-0.021101993,8576,8424.5,8375.666667,8682.25,62.73625324,-11165382.83,37379596,-0.09486238,25934435.11,0,-2259.077459,492.652596,8664.340481,267.3269397,8889.407518,7959.592482,8687.166667,8184.166667,8435.666667,9390,8080,8850,2.938635505,8564.166667,8542.456872,8623.333333,89.04371901,31.5609059,0.932668329,1.06234414,0.138243891,25.38349847,38.75706215,-204.5,39.91938231,8802.5,8435.360788,99.99997334,52.85559677,0.338917367,12.01761188,41.57751585,32.28346457,-67.71653543,281.3529412,8549.542411,4.9200492,1.053346351,9.568727779
230,50120,2017-12-11,8530,8540,8300,8350,123850,1034147500,-0.021101993,-0.023952096,8534,8427,8366.333333,8671.083333,63.85841973,-11237628.66,37255746,-0.105478793,19044801.53,-27129592.25,-2331.758824,482.2566444,8676.343262,265.3750154,8889.735346,7964.264654,8694.333333,8186.333333,8440.333333,9390,8080,8845,3.341840968,8575,8512.848123,8565.777778,67.095203,30.88535685,0.946210269,1.024449878,0.138451222,25.37218262,-15.16203704,-97,39.82782019,8790,8435.360788,49.99998667,46.81376359,0.111137811,9.120777155,40.13104413,18.11023622,-81.88976378,206.7647059,8546.629,1.581508516,0.79442536,3.261504497
231,50120,2017-12-12,8250,8390,8130,8150,201174,1639568100,-0.023952096,0,8434,8422,8352.166667,8657.416667,63.79362562,-11407852.81,37054572,-0.120875007,10576287.02,-20678616.52,-7432.020751,482.2566444,8676.64356,264.9910857,8894.338861,7949.661139,8692,8183,8437.5,9390,8080,8760,3.988890119,8560,8457.025335,8469.777778,33.18003857,29.25647704,0.985472155,0.995157385,0.128297724,25.37884952,-73.28200741,58,38.29187492,8747.5,9390,24.99999333,41.18105377,0,4.686367923,31.98281256,2.362204724,-97.63779528,130.6764706,8535.061267,-2.160864346,0.393882335,-0.126454243
232,50120,2017-12-13,8150,8270,8020,8150,124485,1014552750,0,0.009815951,8340,8423.5,8338.666667,8647.083333,62.40073053,-11402873.41,37179057,-0.099349797,9065388.876,-23095152.03,-4818.538922,482.2566444,8672.104964,263.9202939,8892.169393,7954.830607,8695.833333,8178.833333,8437.333333,9390,8020,8705,4.597052675,8532.5,8409.790668,8384,6.230208451,27.17193373,0.995271868,0.971631206,0.11142997,25.3187139,-99.37321937,-3.5,36.17287889,8637.5,9364.8,12.49999667,41.18105377,0,1.238788786,38.1137716,9.489051095,-90.51094891,24,8506.735105,-3.891509434,0.074137724,-5.068101331
233,50120,2017-12-14,8100,8240,8100,8230,199211,1639506530,0.009815951,-0.019441069,8282,8424,8329.333333,8638.75,62.24467513,-11232121.13,37378268,-0.108548288,10047030.47,1756931.093,1955.445399,482.2566444,8669.426854,255.0688443,8891.820478,7956.179522,8696,8180,8438,9390,8020,8570,5.063023876,8516.666667,8382.130565,8330.444444,-8.573563962,25.23628638,1.033816425,0.97826087,0.092471654,25.22900096,-85.07718696,186,32.72849336,8590,9311.008,6.249998334,44.29063148,0.106457012,-0.693692079,38.11190972,15.32846715,-84.67153285,-57.67647059,8461.374538,-2.256532067,-0.102179315,-7.009924875
234,50120,2017-12-15,8170,8240,8070,8070,259127,2091154890,-0.019441069,0.257744734,8190,8414.5,8319.5,8627.666667,56.59720157,-11491248.13,37119141,-0.151647255,2688837.542,-984073.4466,-3082.260555,482.2566444,8657.469798,248.9924983,8902.535859,7926.464141,8693.166667,8170.166667,8431.666667,9390,8020,8475,5.704353503,8471.666667,8334.110478,8260.888889,-32.83778948,23.5921746,1.087281796,0.935162095,0.069021002,25.1324486,-101.3289037,465.5,25.62375633,8542.5,9259.36768,3.124999167,39.76293517,0,-3.813840626,35.21305788,3.649635036,-96.35036496,-138.5294118,8366.695084,-6.271777003,-0.39247033,-6.731589899
235,50120,2017-12-18,8080,10400,8070,10150,24543676,2.49118E+11,0.257744734,0,8550,8509,8347.833333,8635,93.87528132,7785544.611,61662817,0.59452831,7295282729,10252742.91,6320965.526,482.2566444,9395.397057,397.6358913,9403.469675,7614.530325,8863.333333,8125.333333,8494.333333,10400,8020,9210,5.7012183,8577.5,8613.478097,8618.222222,114.4519232,26.41930568,0.698854337,0.950900164,0.092005188,26.12269341,279.1049424,441,41.77347961,9210,9259.36768,26.56250087,75.22308894,1,12.18268217,64.27185823,89.49579832,-10.50420168,-3.911764706,8639.719713,14.3018018,1.346647496,92.21144158
236,50120,2017-12-19,9470,12600,8540,10150,97292738,9.87521E+11,0,0.172413793,8950,8607.5,8374.333333,8642,98.6843391,-12343987.39,158955555,-0.012142009,6253099482,5570919.384,6326003.232,482.2566444,10195.34284,659.2333276,9738.072864,7476.927136,9168.166667,8040.166667,8604.166667,12600,8020,10310,5.7012183,8677.5,8849.866082,8942.222222,228.5455508,30.12920308,0.596579477,1.014084507,0.144805983,27.64884806,346.0475401,-47.5,56.89009218,10310,9259.36768,50.78125237,75.22308894,1,21.58395999,52.30462097,46.50655022,-53.49344978,390.4411765,8860.744841,13.40782123,2.650934389,100.9326517
237,50120,2017-12-20,10600,13150,10150,11900,101347442,1.20603E+12,0.172413793,-0.105042017,9700,8796,8428.166667,8664.583333,99.31164639,4547252.945,260302997,0.067808131,30696660056,3196923.313,17473696.9,482.2566444,10895.13266,826.4309471,10601.15263,6990.847375,9483.666667,8077.666667,8780.666667,13150,8020,10585,5.7012183,8955.833333,9319.117454,9582.222222,454.9317769,33.72857551,0.687344913,1.131513648,0.255595644,28.90806655,349.4280079,-146,88.56557464,10585,9259.36768,69.14062844,84.26271814,1,35.57701902,54.512546,75.63352827,-24.36647173,990.8529412,9613.408828,39.01869159,5.132245572,94.94068949
238,50120,2017-12-21,11900,12200,10200,10650,19607153,2.08816E+11,-0.105042017,-0.098591549,10184,8917.5,8464,8675.666667,91.43063411,-6236681.205,240695844,0.01898843,22810145584,-4590161.56,15414122,431.5994339,10908.39722,910.257308,10872.14447,6962.855531,9716.833333,8125.833333,8921.333333,13150,8020,10585,6.354934609,9122.5,9523.868615,9897.111111,527.4003954,37.0708499,0.771891096,1.114790287,0.370250434,29.82635611,198.1402679,-297.5,106.5155635,10585,9259.36768,81.44531664,65.79700025,0.585038024,34.49949381,50.01598766,51.26705653,-48.73294347,1511.558824,9700.067587,23.12138728,5.86230488,80.789139
239,50120,2017-12-22,10100,11000,9600,9600,12900868,1.23848E+11,-0.098591549,-0.048958333,10490,8981,8486.333333,8679.583333,87.26910986,-19137549.21,227794976,-0.031636606,17616423158,-9766784.685,-3331491.458,389.047377,10868.63875,945.2389289,10937.69006,7024.309938,9863.666667,8155.666667,9009.666667,13150,8020,10585,8.10628386,9204.166667,9535.581136,9954.888889,494.4068584,38.72721665,0.858122001,1.071967101,0.456870957,30.50727588,91.06181348,-461,113.1555664,10585,9259.36768,90.61021984,54.91129884,0.340414327,27.70787305,45.41614873,30.79922027,-69.20077973,1879.529412,9697.506877,11.36890951,5.468392083,67.75256196
240,50120,2017-12-26,9600,9740,9130,9130,6540695,59716545350,-0.048958333,0.063526835,10286,9013.5,8505.5,8680.666667,85.49722623,-25678244.21,221254281,-0.055557936,14660630328,-8067185.521,-1592138.089,370.0002659,10833.55769,921.2932911,10957.37525,7069.624747,9922.5,8183.5,9053,13150,8020,10585,10.17898161,9255,9473.184038,9890.888889,425.4300774,39.27520594,0.931818182,1.043449198,0.508963647,30.8882547,23.95397192,-483.5,118.2756635,10585,9259.36768,95.11546151,50.85545599,0.249271347,21.32208643,43.13976384,21.6374269,-78.3625731,1883.941176,9687.733414,7.159624413,4.702051794,55.02383394
